"","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","FL_NUM","ORIGIN","ORIGIN_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","DISTANCE_GROUP","DEP_AM_PM","ARR_AM_PM"
"15798",4,11,15,2,"2016-11-15","UA",19977,734,"ORD","IL",1350,1427,37,37,1,2,"1300-1359",26,1453,1653,6,1620,1659,39,1,2,"1600-1659",0,"",0,90,92,60,413,2,0,0
"15799",4,11,15,2,"2016-11-15","UA",19977,1718,"ORD","IL",1043,1041,-2,0,0,-1,"1000-1059",10,1051,1251,5,1313,1256,0,0,-2,"1300-1359",0,"",0,90,75,60,413,2,1,0
"15800",4,11,15,2,"2016-11-15","UA",19977,1747,"ORD","IL",730,726,-4,0,0,-1,"0700-0759",110,916,1117,8,955,1125,90,1,6,"0900-0959",0,"",0,85,179,61,413,2,1,1
"15911",4,11,21,1,"2016-11-21","AA",19805,489,"PHX","AZ",951,945,-6,0,0,-1,"0900-0959",26,1011,1530,7,1547,1537,0,0,-1,"1500-1559",0,"",0,236,232,199,1814,8,1,0
"15912",4,11,21,1,"2016-11-21","AA",19805,1426,"DFW","TX",1020,1015,-5,0,0,-1,"1000-1059",8,1023,1332,3,1351,1335,0,0,-2,"1300-1359",0,"",0,151,140,129,1067,5,1,0
"15913",4,11,21,1,"2016-11-21","AA",19805,1677,"CLT","NC",950,945,-5,0,0,-1,"0900-0959",22,1007,1106,5,1121,1111,0,0,-1,"1100-1159",0,"",0,91,86,59,366,2,1,1
"15914",4,11,21,1,"2016-11-21","AA",19805,1803,"PHL","PA",1340,1335,-5,0,0,-1,"1300-1359",12,1347,1437,4,1453,1441,0,0,-1,"1400-1459",0,"",0,73,66,50,268,2,0,0
"15915",4,11,21,1,"2016-11-21","AA",19805,1842,"CLT","NC",1310,1327,17,17,1,1,"1300-1359",21,1348,1446,4,1436,1450,14,0,0,"1400-1459",0,"",0,86,83,58,366,2,0,0
"15916",4,11,21,1,"2016-11-21","B6",20409,1285,"BOS","MA",620,620,0,0,0,0,"0600-0659",34,654,811,4,812,815,3,0,0,"0800-0859",0,"",0,112,115,77,496,2,1,1
"15917",4,11,21,1,"2016-11-21","B6",20409,1585,"BOS","MA",1509,1503,-6,0,0,-1,"1500-1559",19,1522,1638,6,1700,1644,0,0,-2,"1700-1759",0,"",0,111,101,76,496,2,0,0
"15918",4,11,21,1,"2016-11-21","WN",19393,446,"MCO","FL",1345,1338,-7,0,0,-1,"1300-1359",13,1351,1544,6,1555,1550,0,0,-1,"1500-1559",0,"",0,130,132,113,834,4,0,0
"15919",4,11,21,1,"2016-11-21","WN",19393,2325,"MCO","FL",1155,1154,-1,0,0,-1,"1100-1159",11,1205,1359,7,1410,1406,0,0,-1,"1400-1459",0,"",0,135,132,114,834,4,1,0
"15920",4,11,21,1,"2016-11-21","WN",19393,2978,"MCO","FL",905,859,-6,0,0,-1,"0900-0959",18,917,1113,5,1120,1118,0,0,-1,"1100-1159",0,"",0,135,139,116,834,4,1,1
"15921",4,11,21,1,"2016-11-21","WN",19393,1961,"TPA","FL",1140,1154,14,14,0,0,"1100-1159",9,1203,1408,6,1355,1414,19,1,1,"1300-1359",0,"",0,135,140,125,873,4,1,0
"15922",4,11,21,1,"2016-11-21","WN",19393,562,"HOU","TX",1010,1017,7,7,0,0,"1000-1059",16,1033,1357,6,1345,1403,18,1,1,"1300-1359",0,"",0,155,166,144,1131,5,1,0
"15923",4,11,21,1,"2016-11-21","WN",19393,279,"LAS","NV",945,954,9,9,0,0,"0900-0959",10,1004,1632,4,1650,1636,0,0,-1,"1600-1659",0,"",0,245,222,208,1910,8,1,0
"15924",4,11,21,1,"2016-11-21","WN",19393,2397,"MDW","IL",1315,1308,-7,0,0,-1,"1300-1359",9,1317,1510,6,1530,1516,0,0,-1,"1500-1559",0,"",0,75,68,53,402,2,0,0
"15925",4,11,21,1,"2016-11-21","WN",19393,3407,"MDW","IL",630,620,-10,0,0,-1,"0600-0659",8,628,821,6,850,827,0,0,-2,"0800-0859",0,"",0,80,67,53,402,2,1,1
"15926",4,11,21,1,"2016-11-21","WN",19393,435,"RSW","FL",1055,1052,-3,0,0,-1,"1000-1059",7,1059,1311,5,1325,1316,0,0,-1,"1300-1359",0,"",0,150,144,132,966,4,1,0
"15927",4,11,21,1,"2016-11-21","WN",19393,208,"ATL","GA",830,836,6,6,0,0,"0800-0859",18,854,1016,4,1010,1020,10,0,0,"1000-1059",0,"",0,100,104,82,526,3,1,1
"15928",4,11,21,1,"2016-11-21","WN",19393,611,"BNA","TN",935,934,-1,0,0,-1,"0900-0959",10,944,1151,6,1155,1157,2,0,0,"1100-1159",0,"",0,80,83,67,462,2,1,1
"15929",4,11,21,1,"2016-11-21","WN",19393,2612,"BWI","MD",1525,1520,-5,0,0,-1,"1500-1559",14,1534,1616,7,1625,1623,0,0,-1,"1600-1659",0,"",0,60,63,42,210,1,0,0
"15930",4,11,21,1,"2016-11-21","WN",19393,3015,"BWI","MD",920,936,16,16,1,1,"0900-0959",8,944,1025,4,1025,1029,4,0,0,"1000-1059",0,"",0,65,53,41,210,1,1,1
"15931",4,11,21,1,"2016-11-21","WN",19393,3455,"BWI","MD",1210,1223,13,13,0,0,"1200-1259",9,1232,1313,6,1310,1319,9,0,0,"1300-1359",0,"",0,60,56,41,210,1,0,0
"15932",4,11,21,1,"2016-11-21","DL",19790,1295,"ATL","GA",901,856,-5,0,0,-1,"0900-0959",18,914,1033,5,1034,1038,4,0,0,"1000-1059",0,"",0,93,102,79,526,3,1,1
"15933",4,11,21,1,"2016-11-21","DL",19790,1599,"ATL","GA",1100,1059,-1,0,0,-1,"1100-1159",12,1111,1230,6,1238,1236,0,0,-1,"1200-1259",0,"",0,98,97,79,526,3,1,0
"15934",4,11,21,1,"2016-11-21","DL",19790,2246,"ATL","GA",725,725,0,0,0,0,"0700-0759",12,737,853,6,900,859,0,0,-1,"0900-0959",0,"",0,95,94,76,526,3,1,1
"15935",4,11,21,1,"2016-11-21","DL",19790,2379,"ATL","GA",1233,1232,-1,0,0,-1,"1200-1259",10,1242,1402,5,1412,1407,0,0,-1,"1400-1459",0,"",0,99,95,80,526,3,0,0
"15936",4,11,21,1,"2016-11-21","EV",20366,5381,"MSP","MN",1338,1337,-1,0,0,-1,"1300-1359",13,1350,1618,7,1639,1625,0,0,-1,"1600-1659",0,"",0,121,108,88,726,3,0,0
"15937",4,11,21,1,"2016-11-21","F9",20436,1706,"MCO","FL",910,906,-4,0,0,-1,"0900-0959",13,919,1117,6,1126,1123,0,0,-1,"1100-1159",0,"",0,136,137,118,834,4,1,1
"15938",4,11,21,1,"2016-11-21","OO",20304,4617,"DTW","MI",825,822,-3,0,0,-1,"0800-0859",24,846,926,8,931,934,3,0,0,"0900-0959",0,"",0,66,72,40,201,1,1,1
"15939",4,11,21,1,"2016-11-21","UA",19977,648,"DEN","CO",1035,1028,-7,0,0,-1,"1000-1059",10,1038,1502,4,1531,1506,0,0,-2,"1500-1559",0,"",0,176,158,144,1290,6,1,0
"15940",4,11,21,1,"2016-11-21","UA",19977,734,"ORD","IL",1358,1354,-4,0,0,-1,"1300-1359",23,1417,1615,6,1627,1621,0,0,-1,"1600-1659",0,"",0,89,87,58,413,2,0,0
"15941",4,11,21,1,"2016-11-21","UA",19977,1747,"ORD","IL",730,726,-4,0,0,-1,"0700-0759",34,800,955,4,954,959,5,0,0,"0900-0959",0,"",0,84,93,55,413,2,1,1
"16000",4,11,22,2,"2016-11-22","AA",19805,489,"PHX","AZ",951,943,-8,0,0,-1,"0900-0959",20,1003,1525,6,1547,1531,0,0,-2,"1500-1559",0,"",0,236,228,202,1814,8,1,0
"16001",4,11,22,2,"2016-11-22","AA",19805,1426,"DFW","TX",1020,1019,-1,0,0,-1,"1000-1059",10,1029,1337,3,1351,1340,0,0,-1,"1300-1359",0,"",0,151,141,128,1067,5,1,0
"16002",4,11,22,2,"2016-11-22","AA",19805,1677,"CLT","NC",950,950,0,0,0,0,"0900-0959",18,1008,1104,5,1121,1109,0,0,-1,"1100-1159",0,"",0,91,79,56,366,2,1,1
"16003",4,11,22,2,"2016-11-22","AA",19805,1803,"PHL","PA",1340,1337,-3,0,0,-1,"1300-1359",14,1351,1442,5,1453,1447,0,0,-1,"1400-1459",0,"",0,73,70,51,268,2,0,0
"16004",4,11,22,2,"2016-11-22","AA",19805,1842,"CLT","NC",1310,1306,-4,0,0,-1,"1300-1359",13,1319,1418,5,1436,1423,0,0,-1,"1400-1459",0,"",0,86,77,59,366,2,0,0
"16005",4,11,22,2,"2016-11-22","AA",19805,2040,"PHL","PA",1620,1613,-7,0,0,-1,"1600-1659",30,1643,1732,5,1736,1737,1,0,0,"1700-1759",0,"",0,76,84,49,268,2,0,0
"16006",4,11,22,2,"2016-11-22","AA",19805,2458,"DFW","TX",1430,1428,-2,0,0,-1,"1400-1459",10,1438,1748,4,1759,1752,0,0,-1,"1700-1759",0,"",0,149,144,130,1067,5,0,0
"16007",4,11,22,2,"2016-11-22","B6",20409,1285,"BOS","MA",620,610,-10,0,0,-1,"0600-0659",27,637,757,5,812,802,0,0,-1,"0800-0859",0,"",0,112,112,80,496,2,1,1
"16008",4,11,22,2,"2016-11-22","B6",20409,1585,"BOS","MA",1509,1457,-12,0,0,-1,"1500-1559",16,1513,1632,4,1700,1636,0,0,-2,"1700-1759",0,"",0,111,99,79,496,2,0,0
"16009",4,11,22,2,"2016-11-22","WN",19393,4547,"BNA","TN",920,920,0,0,0,0,"0900-0959",9,929,1135,6,1140,1141,1,0,0,"1100-1159",0,"",0,80,81,66,462,2,1,1
"16010",4,11,22,2,"2016-11-22","WN",19393,4168,"BWI","MD",920,916,-4,0,0,-1,"0900-0959",11,927,1005,5,1025,1010,0,0,-1,"1000-1059",0,"",0,65,54,38,210,1,1,1
"16011",4,11,22,2,"2016-11-22","WN",19393,2679,"DAL","TX",805,805,0,0,0,0,"0800-0859",26,831,1139,7,1130,1146,16,1,1,"1100-1159",0,"",0,145,161,128,1060,5,1,1
"16012",4,11,22,2,"2016-11-22","WN",19393,4789,"FLL","FL",910,905,-5,0,0,-1,"0900-0959",15,920,1133,7,1150,1140,0,0,-1,"1100-1159",0,"",0,160,155,133,994,4,1,1
"16013",4,11,22,2,"2016-11-22","WN",19393,5523,"HOU","TX",1040,1044,4,4,0,0,"1000-1059",8,1052,1405,6,1415,1411,0,0,-1,"1400-1459",0,"",0,155,147,133,1131,5,1,0
"16014",4,11,22,2,"2016-11-22","WN",19393,6227,"LAS","NV",800,804,4,4,0,0,"0800-0859",13,817,1452,10,1500,1502,2,0,0,"1500-1559",0,"",0,240,238,215,1910,8,1,0
"16015",4,11,22,2,"2016-11-22","WN",19393,6161,"ATL","GA",835,848,13,13,0,0,"0800-0859",15,903,1017,6,1015,1023,8,0,0,"1000-1059",0,"",0,100,95,74,526,3,1,1
"16016",4,11,22,2,"2016-11-22","WN",19393,2622,"TPA","FL",1150,1157,7,7,0,0,"1100-1159",12,1209,1408,6,1405,1414,9,0,0,"1400-1459",0,"",0,135,137,119,873,4,1,0
"16017",4,11,22,2,"2016-11-22","WN",19393,2843,"TPA","FL",1535,1551,16,16,1,1,"1500-1559",9,1600,1752,7,1755,1759,4,0,0,"1700-1759",0,"",0,140,128,112,873,4,0,0
"16018",4,11,22,2,"2016-11-22","WN",19393,3093,"MDW","IL",625,622,-3,0,0,-1,"0600-0659",7,629,823,4,850,827,0,0,-2,"0800-0859",0,"",0,85,65,54,402,2,1,1
"16019",4,11,22,2,"2016-11-22","WN",19393,3518,"MDW","IL",745,741,-4,0,0,-1,"0700-0759",8,749,942,7,1005,949,0,0,-2,"1000-1059",0,"",0,80,68,53,402,2,1,1
"16020",4,11,22,2,"2016-11-22","WN",19393,4120,"MDW","IL",1235,1316,41,41,1,2,"1200-1259",7,1323,1520,6,1450,1526,36,1,2,"1400-1459",0,"",0,75,70,57,402,2,0,0
"16021",4,11,22,2,"2016-11-22","WN",19393,6014,"MDW","IL",1315,1313,-2,0,0,-1,"1300-1359",14,1327,1522,6,1530,1528,0,0,-1,"1500-1559",0,"",0,75,75,55,402,2,0,0
"16022",4,11,22,2,"2016-11-22","WN",19393,1493,"PHX","AZ",1115,1115,0,0,0,0,"1100-1159",13,1128,1649,7,1705,1656,0,0,-1,"1700-1759",0,"",0,230,221,201,1814,8,1,0
"16023",4,11,22,2,"2016-11-22","WN",19393,3488,"MCO","FL",620,619,-1,0,0,-1,"0600-0659",11,630,823,6,845,829,0,0,-2,"0800-0859",0,"",0,145,130,113,834,4,1,1
"16024",4,11,22,2,"2016-11-22","WN",19393,5560,"MCO","FL",1105,1059,-6,0,0,-1,"1100-1159",11,1110,1300,6,1320,1306,0,0,-1,"1300-1359",0,"",0,135,127,110,834,4,1,0
"16025",4,11,22,2,"2016-11-22","DL",19790,1599,"ATL","GA",1100,1113,13,13,0,0,"1100-1159",14,1127,1240,5,1238,1245,7,0,0,"1200-1259",0,"",0,98,92,73,526,3,1,0
"16026",4,11,22,2,"2016-11-22","DL",19790,2121,"ATL","GA",1400,1400,0,0,0,0,"1400-1459",17,1417,1530,5,1540,1535,0,0,-1,"1500-1559",0,"",0,100,95,73,526,3,0,0
"16027",4,11,22,2,"2016-11-22","DL",19790,898,"ATL","GA",1559,1559,0,0,0,0,"1500-1559",9,1608,1721,12,1738,1733,0,0,-1,"1700-1759",0,"",0,99,94,73,526,3,0,0
"16028",4,11,22,2,"2016-11-22","DL",19790,1295,"ATL","GA",825,823,-2,0,0,-1,"0800-0859",13,836,952,7,1004,959,0,0,-1,"1000-1059",0,"",0,99,96,76,526,3,1,1
"16029",4,11,22,2,"2016-11-22","DL",19790,2379,"ATL","GA",1233,1229,-4,0,0,-1,"1200-1259",10,1239,1353,6,1412,1359,0,0,-1,"1400-1459",0,"",0,99,90,74,526,3,0,0
"16030",4,11,22,2,"2016-11-22","DL",19790,2785,"JFK","NY",749,743,-6,0,0,-1,"0700-0759",13,756,903,6,932,909,0,0,-2,"0900-0959",0,"",0,103,86,67,340,2,1,1
"16031",4,11,22,2,"2016-11-22","EV",20366,5381,"MSP","MN",1338,1336,-2,0,0,-1,"1300-1359",17,1353,1624,5,1639,1629,0,0,-1,"1600-1659",0,"",0,121,113,91,726,3,0,0
"16032",4,11,22,2,"2016-11-22","EV",20366,5496,"MSP","MN",955,1036,41,41,1,2,"0900-0959",31,1107,1335,6,1300,1341,41,1,2,"1300-1359",0,"",0,125,125,88,726,3,1,0
"16033",4,11,22,2,"2016-11-22","F9",20436,1092,"LAS","NV",1015,1010,-5,0,0,-1,"1000-1059",11,1021,1701,8,1721,1709,0,0,-1,"1700-1759",0,"",0,246,239,220,1910,8,1,0
"16034",4,11,22,2,"2016-11-22","OO",20304,4563,"DTW","MI",1001,957,-4,0,0,-1,"1000-1059",14,1011,1047,5,1107,1052,0,0,-1,"1100-1159",0,"",0,66,55,36,201,1,1,1
"16035",4,11,22,2,"2016-11-22","OO",20304,5726,"IAH","TX",1015,1013,-2,0,0,-1,"1000-1059",18,1031,1351,6,1402,1357,0,0,-1,"1400-1459",0,"",0,167,164,140,1117,5,1,0
"16036",4,11,22,2,"2016-11-22","UA",19977,1718,"ORD","IL",1043,1039,-4,0,0,-1,"1000-1059",13,1052,1251,6,1313,1257,0,0,-2,"1300-1359",0,"",0,90,78,59,413,2,1,0
"16037",4,11,22,2,"2016-11-22","UA",19977,1747,"ORD","IL",730,728,-2,0,0,-1,"0700-0759",21,749,944,7,954,951,0,0,-1,"0900-0959",0,"",0,84,83,55,413,2,1,1
"16038",4,11,22,2,"2016-11-22","UA",19977,648,"DEN","CO",950,953,3,3,0,0,"0900-0959",26,1019,1448,5,1446,1453,7,0,0,"1400-1459",0,"",0,176,180,149,1290,6,1,0
"16039",4,11,22,2,"2016-11-22","UA",19977,734,"ORD","IL",1358,1354,-4,0,0,-1,"1300-1359",25,1419,1615,4,1627,1619,0,0,-1,"1600-1659",0,"",0,89,85,56,413,2,0,0
"16063",4,11,23,3,"2016-11-23","B6",20409,1285,"BOS","MA",620,612,-8,0,0,-1,"0600-0659",14,626,749,3,812,752,0,0,-2,"0800-0859",0,"",0,112,100,83,496,2,1,1
"16087",4,11,24,4,"2016-11-24","AA",19805,1904,"CLT","NC",800,749,-11,0,0,-1,"0800-0859",14,803,905,4,929,909,0,0,-2,"0900-0959",0,"",0,89,80,62,366,2,1,1
"16088",4,11,24,4,"2016-11-24","B6",20409,1285,"BOS","MA",620,619,-1,0,0,-1,"0600-0659",16,635,757,7,812,804,0,0,-1,"0800-0859",0,"",0,112,105,82,496,2,1,1
"16089",4,11,24,4,"2016-11-24","WN",19393,2735,"MDW","IL",630,628,-2,0,0,-1,"0600-0659",11,639,835,5,850,840,0,0,-1,"0800-0859",0,"",0,80,72,56,402,2,1,1
"16090",4,11,24,4,"2016-11-24","DL",19790,2246,"ATL","GA",725,739,14,14,0,0,"0700-0759",10,749,909,5,857,914,17,1,1,"0800-0859",0,"",0,92,95,80,526,3,1,1
"16115",4,11,25,5,"2016-11-25","AA",19805,1677,"CLT","NC",950,944,-6,0,0,-1,"0900-0959",23,1007,1103,3,1121,1106,0,0,-1,"1100-1159",0,"",0,91,82,56,366,2,1,1
"16116",4,11,25,5,"2016-11-25","WN",19393,1597,"MCO","FL",735,731,-4,0,0,-1,"0700-0759",12,743,936,7,950,943,0,0,-1,"0900-0959",0,"",0,135,132,113,834,4,1,1
"16117",4,11,25,5,"2016-11-25","WN",19393,2286,"MCO","FL",855,851,-4,0,0,-1,"0800-0859",7,858,1045,5,1110,1050,0,0,-2,"1100-1159",0,"",0,135,119,107,834,4,1,1
"16118",4,11,25,5,"2016-11-25","DL",19790,1295,"ATL","GA",901,859,-2,0,0,-1,"0900-0959",16,915,1026,6,1032,1032,0,0,0,"1000-1059",0,"",0,91,93,71,526,3,1,1
"16119",4,11,25,5,"2016-11-25","EV",20366,5515,"DTW","MI",825,820,-5,0,0,-1,"0800-0859",13,833,910,7,928,917,0,0,-1,"0900-0959",0,"",0,63,57,37,201,1,1,1
"16164",4,11,26,6,"2016-11-26","AA",19805,1426,"DFW","TX",1014,1010,-4,0,0,-1,"1000-1059",13,1023,1345,5,1343,1350,7,0,0,"1300-1359",0,"",0,149,160,142,1067,5,1,0
"16165",4,11,26,6,"2016-11-26","AA",19805,1842,"CLT","NC",1310,1306,-4,0,0,-1,"1300-1359",16,1322,1420,3,1436,1423,0,0,-1,"1400-1459",0,"",0,86,77,58,366,2,0,0
"16166",4,11,26,6,"2016-11-26","AA",19805,1904,"CLT","NC",800,756,-4,0,0,-1,"0800-0859",20,816,913,4,929,917,0,0,-1,"0900-0959",0,"",0,89,81,57,366,2,1,1
"16167",4,11,26,6,"2016-11-26","AA",19805,1252,"DFW","TX",715,706,-9,0,0,-1,"0700-0759",21,727,1049,4,1047,1053,6,0,0,"1000-1059",0,"",0,152,167,142,1067,5,1,1
"16168",4,11,26,6,"2016-11-26","B6",20409,1285,"BOS","MA",620,614,-6,0,0,-1,"0600-0659",13,627,748,4,812,752,0,0,-2,"0800-0859",0,"",0,112,98,81,496,2,1,1
"16169",4,11,26,6,"2016-11-26","WN",19393,2757,"ATL","GA",835,844,9,9,0,0,"0800-0859",23,907,1025,6,1015,1031,16,1,1,"1000-1059",0,"",0,100,107,78,526,3,1,1
"16170",4,11,26,6,"2016-11-26","WN",19393,1337,"BNA","TN",1055,1052,-3,0,0,-1,"1000-1059",9,1101,1310,7,1315,1317,2,0,0,"1300-1359",0,"",0,80,85,69,462,2,1,0
"16171",4,11,26,6,"2016-11-26","WN",19393,2753,"FLL","FL",1000,955,-5,0,0,-1,"1000-1059",11,1006,1223,6,1240,1229,0,0,-1,"1200-1259",0,"",0,160,154,137,994,4,1,0
"16172",4,11,26,6,"2016-11-26","WN",19393,2931,"HOU","TX",1040,1043,3,3,0,0,"1000-1059",13,1056,1416,6,1415,1422,7,0,0,"1400-1459",0,"",0,155,159,140,1131,5,1,0
"16173",4,11,26,6,"2016-11-26","WN",19393,1294,"BWI","MD",1015,1200,105,105,1,7,"1000-1059",11,1211,1249,7,1120,1256,96,1,6,"1100-1159",0,"",0,65,56,38,210,1,1,1
"16174",4,11,26,6,"2016-11-26","WN",19393,1242,"MCO","FL",1230,1225,-5,0,0,-1,"1200-1259",10,1235,1433,9,1445,1442,0,0,-1,"1400-1459",0,"",0,135,137,118,834,4,0,0
"16175",4,11,26,6,"2016-11-26","WN",19393,3992,"MCO","FL",700,700,0,0,0,0,"0700-0759",17,717,903,7,925,910,0,0,-1,"0900-0959",0,"",0,145,130,106,834,4,1,1
"16176",4,11,26,6,"2016-11-26","WN",19393,1606,"MDW","IL",800,803,3,3,0,0,"0800-0859",9,812,1011,7,1020,1018,0,0,-1,"1000-1059",0,"",0,80,75,59,402,2,1,1
"16177",4,11,26,6,"2016-11-26","WN",19393,197,"PHX","AZ",810,805,-5,0,0,-1,"0800-0859",11,816,1340,8,1400,1348,0,0,-1,"1400-1459",0,"",0,230,223,204,1814,8,1,0
"16178",4,11,26,6,"2016-11-26","WN",19393,2443,"TPA","FL",1140,1140,0,0,0,0,"1100-1159",12,1152,1354,5,1355,1359,4,0,0,"1300-1359",0,"",0,135,139,122,873,4,1,0
"16179",4,11,26,6,"2016-11-26","DL",19790,2246,"ATL","GA",725,722,-3,0,0,-1,"0700-0759",15,737,854,6,900,900,0,0,0,"0900-0959",0,"",0,95,98,77,526,3,1,1
"16180",4,11,26,6,"2016-11-26","DL",19790,1599,"ATL","GA",1100,1103,3,3,0,0,"1100-1159",26,1129,1246,5,1238,1251,13,0,0,"1200-1259",0,"",0,98,108,77,526,3,1,0
"16181",4,11,26,6,"2016-11-26","EV",20366,4137,"EWR","NJ",1308,1254,-14,0,0,-1,"1300-1359",14,1308,1403,8,1435,1411,0,0,-2,"1400-1459",0,"",0,87,77,55,319,2,0,0
"16182",4,11,26,6,"2016-11-26","EV",20366,5397,"DTW","MI",959,955,-4,0,0,-1,"0900-0959",14,1009,1046,9,1104,1055,0,0,-1,"1100-1159",0,"",0,65,60,37,201,1,1,1
"16183",4,11,26,6,"2016-11-26","EV",20366,5496,"MSP","MN",956,1003,7,7,0,0,"0900-0959",28,1031,1301,8,1301,1309,8,0,0,"1300-1359",0,"",0,125,126,90,726,3,1,0
"16184",4,11,26,6,"2016-11-26","F9",20436,1706,"MCO","FL",910,902,-8,0,0,-1,"0900-0959",18,920,1115,8,1126,1123,0,0,-1,"1100-1159",0,"",0,136,141,115,834,4,1,1
"16185",4,11,26,6,"2016-11-26","UA",19977,547,"ORD","IL",1040,1035,-5,0,0,-1,"1000-1059",17,1052,1254,5,1309,1259,0,0,-1,"1300-1359",0,"",0,89,84,62,413,2,1,0
"16186",4,11,26,6,"2016-11-26","OO",20304,5726,"IAH","TX",1020,1009,-11,0,0,-1,"1000-1059",16,1025,1351,5,1407,1356,0,0,-1,"1400-1459",0,"",0,167,167,146,1117,5,1,0
"16187",4,11,26,6,"2016-11-26","UA",19977,1747,"ORD","IL",730,728,-2,0,0,-1,"0700-0759",20,748,947,4,954,951,0,0,-1,"0900-0959",0,"",0,84,83,59,413,2,1,1
"16188",4,11,26,6,"2016-11-26","OO",20304,4617,"DTW","MI",737,814,37,37,1,2,"0700-0759",19,833,910,10,848,920,32,1,2,"0800-0859",0,"",0,71,66,37,201,1,1,1
"16200",4,11,27,7,"2016-11-27","AA",19805,739,"CLT","NC",20,12,-8,0,0,-1,"0001-0559",11,23,121,5,136,126,0,0,-1,"0001-0559",0,"",0,76,74,58,366,2,1,1
"16201",4,11,27,7,"2016-11-27","UA",19977,1439,"ORD","IL",15,14,-1,0,0,-1,"0001-0559",11,25,219,5,239,224,0,0,-1,"0001-0559",0,"",0,84,70,54,413,2,1,1
"16272",4,11,28,1,"2016-11-28","AA",19805,489,"PHX","AZ",951,1048,57,57,1,3,"0900-0959",22,1110,1636,5,1547,1641,54,1,3,"1500-1559",0,"",0,236,233,206,1814,8,1,0
"16273",4,11,28,1,"2016-11-28","AA",19805,739,"CLT","NC",20,14,-6,0,0,-1,"0001-0559",12,26,122,4,136,126,0,0,-1,"0001-0559",0,"",0,76,72,56,366,2,1,1
"16274",4,11,28,1,"2016-11-28","AA",19805,1426,"DFW","TX",1020,1122,62,62,1,4,"1000-1059",30,1152,1457,6,1351,1503,72,1,4,"1300-1359",0,"",0,151,161,125,1067,5,1,0
"16275",4,11,28,1,"2016-11-28","AA",19805,1677,"CLT","NC",950,941,-9,0,0,-1,"0900-0959",27,1008,1105,6,1121,1111,0,0,-1,"1100-1159",0,"",0,91,90,57,366,2,1,1
"16276",4,11,28,1,"2016-11-28","AA",19805,1803,"PHL","PA",1340,1334,-6,0,0,-1,"1300-1359",14,1348,1441,4,1453,1445,0,0,-1,"1400-1459",0,"",0,73,71,53,268,2,0,0
"16277",4,11,28,1,"2016-11-28","AA",19805,1745,"CLT","NC",1641,1635,-6,0,0,-1,"1600-1659",26,1701,1807,6,1811,1813,2,0,0,"1800-1859",0,"",0,90,98,66,366,2,0,0
"16278",4,11,28,1,"2016-11-28","AA",19805,1842,"CLT","NC",1310,1305,-5,0,0,-1,"1300-1359",13,1318,1419,6,1436,1425,0,0,-1,"1400-1459",0,"",0,86,80,61,366,2,0,0
"16279",4,11,28,1,"2016-11-28","AA",19805,1904,"CLT","NC",800,756,-4,0,0,-1,"0800-0859",18,814,916,4,929,920,0,0,-1,"0900-0959",0,"",0,89,84,62,366,2,1,1
"16280",4,11,28,1,"2016-11-28","AA",19805,2040,"PHL","PA",1620,1613,-7,0,0,-1,"1600-1659",22,1635,1725,5,1736,1730,0,0,-1,"1700-1759",0,"",0,76,77,50,268,2,0,0
"16281",4,11,28,1,"2016-11-28","AA",19805,1252,"DFW","TX",715,751,36,36,1,2,"0700-0759",19,810,1110,6,1047,1116,29,1,1,"1000-1059",0,"",0,152,145,120,1067,5,1,1
"16282",4,11,28,1,"2016-11-28","B6",20409,1585,"BOS","MA",1509,1519,10,10,0,0,"1500-1559",10,1529,1653,3,1700,1656,0,0,-1,"1700-1759",0,"",0,111,97,84,496,2,0,0
"16283",4,11,28,1,"2016-11-28","B6",20409,1285,"BOS","MA",620,615,-5,0,0,-1,"0600-0659",16,631,749,4,812,753,0,0,-2,"0800-0859",0,"",0,112,98,78,496,2,1,1
"16284",4,11,28,1,"2016-11-28","WN",19393,4547,"BNA","TN",920,926,6,6,0,0,"0900-0959",8,934,1132,4,1140,1136,0,0,-1,"1100-1159",0,"",0,80,70,58,462,2,1,1
"16285",4,11,28,1,"2016-11-28","WN",19393,3853,"BWI","MD",1720,1728,8,8,0,0,"1700-1759",9,1737,1815,4,1820,1819,0,0,-1,"1800-1859",0,"",0,60,51,38,210,1,0,0
"16286",4,11,28,1,"2016-11-28","WN",19393,4168,"BWI","MD",920,917,-3,0,0,-1,"0900-0959",16,933,1012,4,1025,1016,0,0,-1,"1000-1059",0,"",0,65,59,39,210,1,1,1
"16287",4,11,28,1,"2016-11-28","WN",19393,2679,"DAL","TX",805,929,84,84,1,5,"0800-0859",37,1006,1258,4,1130,1302,92,1,6,"1100-1159",0,"",0,145,153,112,1060,5,1,1
