"","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","FL_NUM","ORIGIN","ORIGIN_STATE_ABR","DEST","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","DISTANCE_GROUP","DEP_AM_PM","ARR_AM_PM"
"17633",4,12,24,6,"2016-12-24","UA",19977,606,"PIT","PA","SFO","CA",700,656,-4,0,0,-1,"0700-0759",10,706,924,9,945,933,0,0,-1,"0900-0959",0,"",0,345,337,318,2254,10,1,1
"17634",4,12,24,6,"2016-12-24","DL",19790,1295,"ATL","GA","PIT","PA",859,855,-4,0,0,-1,"0800-0859",10,905,1017,15,1033,1032,0,0,-1,"1000-1059",0,"",0,94,97,72,526,3,1,1
"17635",4,12,24,6,"2016-12-24","F9",20436,1706,"MCO","FL","PIT","PA",930,923,-7,0,0,-1,"0900-0959",14,937,1126,9,1144,1135,0,0,-1,"1100-1159",0,"",0,134,132,109,834,4,1,1
"17636",4,12,24,6,"2016-12-24","WN",19393,440,"HOU","TX","PIT","PA",840,836,-4,0,0,-1,"0800-0859",9,845,1200,7,1220,1207,0,0,-1,"1200-1259",0,"",0,160,151,135,1131,5,1,0
"17637",4,12,24,6,"2016-12-24","WN",19393,718,"MCO","FL","PIT","PA",1025,1027,2,2,0,0,"1000-1059",9,1036,1224,7,1240,1231,0,0,-1,"1200-1259",0,"",0,135,124,108,834,4,1,0
"17638",4,12,24,6,"2016-12-24","WN",19393,4095,"BWI","MD","PIT","PA",945,943,-2,0,0,-1,"0900-0959",8,951,1030,6,1045,1036,0,0,-1,"1000-1059",0,"",0,60,53,39,210,1,1,1
"17639",4,12,24,6,"2016-12-24","WN",19393,2490,"MDW","IL","PIT","PA",835,831,-4,0,0,-1,"0800-0859",23,854,1053,8,1055,1101,6,0,0,"1000-1059",0,"",0,80,90,59,402,2,1,1
"17640",4,12,24,6,"2016-12-24","AA",19805,1801,"CLT","NC","PIT","PA",20,9,-11,0,0,-1,"0001-0559",17,26,121,3,136,124,0,0,-1,"0001-0559",0,"",0,76,75,55,366,2,1,1
"17641",4,12,24,6,"2016-12-24","B6",20409,1285,"BOS","MA","PIT","PA",615,607,-8,0,0,-1,"0600-0659",14,621,800,5,813,805,0,0,-1,"0800-0859",0,"",0,118,118,99,496,2,1,1
"17642",4,12,24,6,"2016-12-24","OO",20304,4459,"MSP","MN","PIT","PA",705,705,0,0,0,0,"0700-0759",19,724,951,6,1024,957,0,0,-2,"1000-1059",0,"",0,139,112,87,726,3,1,1
"17643",4,12,24,6,"2016-12-24","OO",20304,5480,"ORD","IL","PIT","PA",730,800,30,30,1,2,"0700-0759",29,829,1033,7,959,1040,41,1,2,"0900-0959",0,"",0,89,100,64,413,2,1,1
"17644",4,12,25,7,"2016-12-25","AA",19805,1855,"PIT","PA","CLT","NC",1211,1210,-1,0,0,-1,"1200-1259",9,1219,1319,7,1344,1326,0,0,-2,"1300-1359",0,"",0,93,76,60,366,2,0,0
"17645",4,12,25,7,"2016-12-25","DL",19790,796,"PIT","PA","DTW","MI",1803,1756,-7,0,0,-1,"1800-1859",12,1808,1847,7,1906,1854,0,0,-1,"1900-1959",0,"",0,63,58,39,201,1,0,0
"17646",4,12,25,7,"2016-12-25","DL",19790,869,"PIT","PA","ATL","GA",1617,1614,-3,0,0,-1,"1600-1659",12,1626,1746,6,1817,1752,0,0,-2,"1800-1859",0,"",0,120,98,80,526,3,0,0
"17647",4,12,25,7,"2016-12-25","DL",19790,1092,"PIT","PA","ATL","GA",715,708,-7,0,0,-1,"0700-0759",10,718,839,7,914,846,0,0,-2,"0900-0959",0,"",0,119,98,81,526,3,1,1
"17648",4,12,25,7,"2016-12-25","DL",19790,1295,"PIT","PA","ATL","GA",1110,1103,-7,0,0,-1,"1100-1159",10,1113,1230,6,1303,1236,0,0,-2,"1300-1359",0,"",0,113,93,77,526,3,1,0
"17649",4,12,25,7,"2016-12-25","DL",19790,1599,"PIT","PA","ATL","GA",1308,1300,-8,0,0,-1,"1300-1359",15,1315,1433,6,1508,1439,0,0,-2,"1500-1559",0,"",0,120,99,78,526,3,0,0
"17650",4,12,25,7,"2016-12-25","DL",19790,2031,"PIT","PA","MSP","MN",640,637,-3,0,0,-1,"0600-0659",15,652,750,4,807,754,0,0,-1,"0800-0859",0,"",0,147,137,118,726,3,1,1
"17651",4,12,25,7,"2016-12-25","DL",19790,2290,"PIT","PA","ATL","GA",600,556,-4,0,0,-1,"0600-0659",8,604,719,6,806,725,0,0,-2,"0800-0859",0,"",0,126,89,75,526,3,1,1
"17652",4,12,25,7,"2016-12-25","EV",20366,3797,"PIT","PA","ORD","IL",1045,1036,-9,0,0,-1,"1000-1059",9,1045,1112,12,1128,1124,0,0,-1,"1100-1159",0,"",0,103,108,87,413,2,1,1
"17653",4,12,25,7,"2016-12-25","WN",19393,2647,"PIT","PA","ATL","GA",735,734,-1,0,0,-1,"0700-0759",13,747,904,6,930,910,0,0,-2,"0900-0959",0,"",0,115,96,77,526,3,1,1
"17654",4,12,25,7,"2016-12-25","WN",19393,235,"PIT","PA","BNA","TN",1745,1740,-5,0,0,-1,"1700-1759",9,1749,1801,9,1825,1810,0,0,-1,"1800-1859",0,"",0,100,90,72,462,2,0,0
"17655",4,12,25,7,"2016-12-25","WN",19393,2169,"PIT","PA","BWI","MD",1225,1223,-2,0,0,-1,"1200-1259",9,1232,1313,4,1330,1317,0,0,-1,"1300-1359",0,"",0,65,54,41,210,1,0,0
"17656",4,12,25,7,"2016-12-25","WN",19393,1163,"PIT","PA","DAL","TX",1430,1430,0,0,0,0,"1400-1459",11,1441,1620,4,1635,1624,0,0,-1,"1600-1659",0,"",0,185,174,159,1060,5,0,0
"17657",4,12,25,7,"2016-12-25","WN",19393,3798,"PIT","PA","DEN","CO",925,930,5,5,0,0,"0900-0959",8,938,1053,7,1110,1100,0,0,-1,"1100-1159",0,"",0,225,210,195,1290,6,1,1
"17658",4,12,25,7,"2016-12-25","WN",19393,3035,"PIT","PA","FLL","FL",750,747,-3,0,0,-1,"0700-0759",10,757,1008,40,1050,1048,0,0,-1,"1000-1059",0,"",0,180,181,131,994,4,1,1
"17659",4,12,25,7,"2016-12-25","WN",19393,1807,"PIT","PA","HOU","TX",1105,1102,-3,0,0,-1,"1100-1159",9,1111,1257,5,1330,1302,0,0,-2,"1300-1359",0,"",0,205,180,166,1131,5,1,0
"17660",4,12,25,7,"2016-12-25","WN",19393,4121,"PIT","PA","LAS","NV",720,716,-4,0,0,-1,"0700-0759",10,726,845,6,920,851,0,0,-2,"0900-0959",0,"",0,300,275,259,1910,8,1,1
"17661",4,12,25,7,"2016-12-25","WN",19393,3668,"PIT","PA","LAX","CA",1440,1436,-4,0,0,-1,"1400-1459",10,1446,1646,5,1710,1651,0,0,-2,"1700-1759",0,"",0,330,315,300,2136,9,0,0
"17662",4,12,25,7,"2016-12-25","WN",19393,1745,"PIT","PA","MCO","FL",1400,1354,-6,0,0,-1,"1400-1459",9,1403,1551,6,1625,1557,0,0,-2,"1600-1659",0,"",0,145,123,108,834,4,0,0
"17663",4,12,25,7,"2016-12-25","WN",19393,3654,"PIT","PA","MCO","FL",1045,1044,-1,0,0,-1,"1000-1059",10,1054,1248,6,1305,1254,0,0,-1,"1300-1359",0,"",0,140,130,114,834,4,1,0
"17664",4,12,25,7,"2016-12-25","WN",19393,3969,"PIT","PA","MCO","FL",1615,1616,1,1,0,0,"1600-1659",12,1628,1815,6,1835,1821,0,0,-1,"1800-1859",0,"",0,140,125,107,834,4,0,0
"17665",4,12,25,7,"2016-12-25","WN",19393,1311,"PIT","PA","MDW","IL",940,938,-2,0,0,-1,"0900-0959",8,946,953,5,1015,958,0,0,-2,"1000-1059",0,"",0,95,80,67,402,2,1,1
"17666",4,12,25,7,"2016-12-25","WN",19393,2642,"PIT","PA","MDW","IL",1345,1338,-7,0,0,-1,"1300-1359",9,1347,1402,6,1415,1408,0,0,-1,"1400-1459",0,"",0,90,90,75,402,2,0,0
"17667",4,12,25,7,"2016-12-25","WN",19393,2643,"PIT","PA","MDW","IL",1645,1644,-1,0,0,-1,"1600-1659",7,1651,1703,7,1715,1710,0,0,-1,"1700-1759",0,"",0,90,86,72,402,2,0,0
"17668",4,12,25,7,"2016-12-25","WN",19393,3944,"PIT","PA","MDW","IL",1800,1813,13,13,0,0,"1800-1859",9,1822,1830,7,1830,1837,7,0,0,"1800-1859",0,"",0,90,84,68,402,2,0,0
"17669",4,12,25,7,"2016-12-25","WN",19393,1800,"PIT","PA","PHX","AZ",820,819,-1,0,0,-1,"0800-0859",9,828,1056,5,1120,1101,0,0,-2,"1100-1159",0,"",0,300,282,268,1814,8,1,1
"17670",4,12,25,7,"2016-12-25","WN",19393,3415,"PIT","PA","RSW","FL",815,811,-4,0,0,-1,"0800-0859",9,820,1032,4,1105,1036,0,0,-2,"1100-1159",0,"",0,170,145,132,966,4,1,1
"17671",4,12,25,7,"2016-12-25","WN",19393,3249,"PIT","PA","STL","MO",1155,1151,-4,0,0,-1,"1100-1159",10,1201,1233,4,1255,1237,0,0,-2,"1200-1259",0,"",0,120,106,92,554,3,1,0
"17672",4,12,25,7,"2016-12-25","WN",19393,1306,"PIT","PA","TPA","FL",650,646,-4,0,0,-1,"0600-0659",12,658,901,4,915,905,0,0,-1,"0900-0959",0,"",0,145,139,123,873,4,1,1
"17673",4,12,25,7,"2016-12-25","WN",19393,2260,"PIT","PA","TPA","FL",1640,1634,-6,0,0,-1,"1600-1659",12,1646,1846,4,1905,1850,0,0,-1,"1900-1959",0,"",0,145,136,120,873,4,0,0
"17674",4,12,25,7,"2016-12-25","AA",19805,496,"PIT","PA","DFW","TX",700,654,-6,0,0,-1,"0700-0759",13,707,847,10,923,857,0,0,-2,"0900-0959",0,"",0,203,183,160,1067,5,1,1
"17675",4,12,25,7,"2016-12-25","AA",19805,627,"PIT","PA","PHX","AZ",1725,1722,-3,0,0,-1,"1700-1759",10,1732,1954,10,2011,2004,0,0,-1,"2000-2059",0,"",0,286,282,262,1814,8,0,0
"17676",4,12,25,7,"2016-12-25","AA",19805,765,"PIT","PA","CLT","NC",1527,1526,-1,0,0,-1,"1500-1559",10,1536,1642,9,1703,1651,0,0,-1,"1700-1759",0,"",0,96,85,66,366,2,0,0
"17677",4,12,25,7,"2016-12-25","AA",19805,1252,"PIT","PA","DFW","TX",1127,1122,-5,0,0,-1,"1100-1159",12,1134,1314,4,1343,1318,0,0,-2,"1300-1359",0,"",0,196,176,160,1067,5,1,0
"17678",4,12,25,7,"2016-12-25","AA",19805,1426,"PIT","PA","DFW","TX",1431,1421,-10,0,0,-1,"1400-1459",7,1428,1609,3,1647,1612,0,0,-2,"1600-1659",0,"",0,196,171,161,1067,5,0,0
"17679",4,12,25,7,"2016-12-25","AA",19805,1770,"PIT","PA","PHL","PA",705,653,-12,0,0,-1,"0700-0759",12,705,752,6,832,758,0,0,-2,"0800-0859",0,"",0,87,65,47,268,2,1,1
"17680",4,12,25,7,"2016-12-25","AA",19805,1821,"PIT","PA","PHX","AZ",700,654,-6,0,0,-1,"0700-0759",14,708,931,4,1004,935,0,0,-2,"1000-1059",0,"",0,304,281,263,1814,8,1,1
"17681",4,12,25,7,"2016-12-25","AA",19805,1823,"PIT","PA","CLT","NC",835,827,-8,0,0,-1,"0800-0859",10,837,936,16,1019,952,0,0,-2,"1000-1059",0,"",0,104,85,59,366,2,1,1
"17682",4,12,25,7,"2016-12-25","AA",19805,1982,"PIT","PA","CLT","NC",700,655,-5,0,0,-1,"0700-0759",9,704,805,10,842,815,0,0,-2,"0800-0859",0,"",0,102,80,61,366,2,1,1
"17683",4,12,25,7,"2016-12-25","AA",19805,2033,"PIT","PA","PHL","PA",528,519,-9,0,0,-1,"0001-0559",12,531,614,12,645,626,0,0,-2,"0600-0659",0,"",0,77,67,43,268,2,1,1
"17684",4,12,25,7,"2016-12-25","AA",19805,2042,"PIT","PA","CLT","NC",511,506,-5,0,0,-1,"0001-0559",10,516,615,5,645,620,0,0,-2,"0600-0659",0,"",0,94,74,59,366,2,1,1
"17685",4,12,25,7,"2016-12-25","AA",19805,2054,"PIT","PA","CLT","NC",1025,1024,-1,0,0,-1,"1000-1059",9,1033,1135,21,1203,1156,0,0,-1,"1200-1259",0,"",0,98,92,62,366,2,1,0
"17686",4,12,25,7,"2016-12-25","AA",19805,2676,"PIT","PA","LAX","CA",600,556,-4,0,0,-1,"0600-0659",13,609,805,8,848,813,0,0,-2,"0800-0859",0,"",0,348,317,296,2136,9,1,1
"17687",4,12,25,7,"2016-12-25","B6",20409,1286,"PIT","PA","BOS","MA",850,901,11,11,0,0,"0800-0859",8,909,1018,4,1021,1022,1,0,0,"1000-1059",0,"",0,91,81,69,496,2,1,1
"17688",4,12,25,7,"2016-12-25","B6",20409,2007,"PIT","PA","FLL","FL",700,656,-4,0,0,-1,"0700-0759",16,712,922,6,957,928,0,0,-2,"0900-0959",0,"",0,177,152,130,994,4,1,1
"17689",4,12,25,7,"2016-12-25","B6",20409,1686,"PIT","PA","BOS","MA",1610,1616,6,6,0,0,"1600-1659",7,1623,1731,3,1746,1734,0,0,-1,"1700-1759",0,"",0,96,78,68,496,2,0,0
"17690",4,12,25,7,"2016-12-25","UA",19977,606,"PIT","PA","SFO","CA",700,659,-1,0,0,-1,"0700-0759",15,714,928,21,945,949,4,0,0,"0900-0959",0,"",0,345,350,314,2254,10,1,1
"17691",4,12,25,7,"2016-12-25","UA",19977,709,"PIT","PA","DEN","CO",1611,1635,24,24,1,1,"1600-1659",10,1645,1755,7,1752,1802,10,0,0,"1700-1759",0,"",0,221,207,190,1290,6,0,0
"17692",4,12,25,7,"2016-12-25","UA",19977,773,"PIT","PA","DEN","CO",825,820,-5,0,0,-1,"0800-0859",13,833,944,14,1008,958,0,0,-1,"1000-1059",0,"",0,223,218,191,1290,6,1,1
"17693",4,12,25,7,"2016-12-25","DL",19790,658,"DTW","MI","PIT","PA",841,838,-3,0,0,-1,"0800-0859",15,853,929,3,951,932,0,0,-2,"0900-0959",0,"",0,70,54,36,201,1,1,1
"17694",4,12,25,7,"2016-12-25","DL",19790,869,"ATL","GA","PIT","PA",1355,1353,-2,0,0,-1,"1300-1359",13,1406,1517,2,1535,1519,0,0,-2,"1500-1559",0,"",0,100,86,71,526,3,0,0
"17695",4,12,25,7,"2016-12-25","DL",19790,898,"ATL","GA","PIT","PA",1552,1552,0,0,0,0,"1500-1559",12,1604,1713,3,1729,1716,0,0,-1,"1700-1759",0,"",0,97,84,69,526,3,0,0
"17696",4,12,25,7,"2016-12-25","DL",19790,1295,"ATL","GA","PIT","PA",859,854,-5,0,0,-1,"0800-0859",8,902,1013,2,1033,1015,0,0,-2,"1000-1059",0,"",0,94,81,71,526,3,1,1
"17697",4,12,25,7,"2016-12-25","DL",19790,1599,"ATL","GA","PIT","PA",1050,1048,-2,0,0,-1,"1000-1059",14,1102,1214,3,1231,1217,0,0,-1,"1200-1259",0,"",0,101,89,72,526,3,1,0
"17698",4,12,25,7,"2016-12-25","EV",20366,3792,"ORD","IL","PIT","PA",730,736,6,6,0,0,"0700-0759",12,748,946,4,959,950,0,0,-1,"0900-0959",0,"",0,89,74,58,413,2,1,1
"17699",4,12,25,7,"2016-12-25","F9",20436,1092,"LAS","NV","PIT","PA",1020,1013,-7,0,0,-1,"1000-1059",15,1028,1650,4,1722,1654,0,0,-2,"1700-1759",0,"",0,242,221,202,1910,8,1,0
"17700",4,12,25,7,"2016-12-25","WN",19393,1994,"LAS","NV","PIT","PA",1750,1748,-2,0,0,-1,"1700-1759",13,1801,24,4,50,28,0,0,-2,"0001-0559",0,"",0,240,220,203,1910,8,0,1
"17701",4,12,25,7,"2016-12-25","WN",19393,2169,"BNA","TN","PIT","PA",935,930,-5,0,0,-1,"0900-0959",10,940,1142,4,1155,1146,0,0,-1,"1100-1159",0,"",0,80,76,62,462,2,1,1
"17702",4,12,25,7,"2016-12-25","WN",19393,2642,"BWI","MD","PIT","PA",1210,1206,-4,0,0,-1,"1200-1259",8,1214,1255,4,1310,1259,0,0,-1,"1300-1359",0,"",0,60,53,41,210,1,0,0
"17703",4,12,25,7,"2016-12-25","WN",19393,2643,"BWI","MD","PIT","PA",1515,1515,0,0,0,0,"1500-1559",13,1528,1604,4,1615,1608,0,0,-1,"1600-1659",0,"",0,60,53,36,210,1,0,0
"17704",4,12,25,7,"2016-12-25","WN",19393,235,"FLL","FL","PIT","PA",1420,1419,-1,0,0,-1,"1400-1459",13,1432,1643,4,1655,1647,0,0,-1,"1600-1659",0,"",0,155,148,131,994,4,0,0
"17705",4,12,25,7,"2016-12-25","WN",19393,1932,"HOU","TX","PIT","PA",1010,1015,5,5,0,0,"1000-1059",8,1023,1332,4,1345,1336,0,0,-1,"1300-1359",0,"",0,155,141,129,1131,5,1,0
"17706",4,12,25,7,"2016-12-25","WN",19393,1744,"RSW","FL","PIT","PA",1055,1046,-9,0,0,-1,"1000-1059",8,1054,1301,4,1325,1305,0,0,-2,"1300-1359",0,"",0,150,139,127,966,4,1,0
"17707",4,12,25,7,"2016-12-25","WN",19393,3654,"ATL","GA","PIT","PA",830,828,-2,0,0,-1,"0800-0859",10,838,950,3,1010,953,0,0,-2,"1000-1059",0,"",0,100,85,72,526,3,1,1
"17708",4,12,25,7,"2016-12-25","WN",19393,3944,"STL","MO","PIT","PA",1420,1420,0,0,0,0,"1400-1459",11,1431,1637,5,1700,1642,0,0,-2,"1700-1759",0,"",0,100,82,66,554,3,0,0
"17709",4,12,25,7,"2016-12-25","WN",19393,3679,"TPA","FL","PIT","PA",1140,1138,-2,0,0,-1,"1100-1159",9,1147,1343,3,1355,1346,0,0,-1,"1300-1359",0,"",0,135,128,116,873,4,1,0
"17710",4,12,25,7,"2016-12-25","WN",19393,1766,"MCO","FL","PIT","PA",1345,1344,-1,0,0,-1,"1300-1359",10,1354,1548,3,1555,1551,0,0,-1,"1500-1559",0,"",0,130,127,114,834,4,0,0
"17711",4,12,25,7,"2016-12-25","WN",19393,3249,"MCO","FL","PIT","PA",905,902,-3,0,0,-1,"0900-0959",10,912,1106,3,1120,1109,0,0,-1,"1100-1159",0,"",0,135,127,114,834,4,1,1
"17712",4,12,25,7,"2016-12-25","WN",19393,1569,"MDW","IL","PIT","PA",1520,1541,21,21,1,1,"1500-1559",12,1553,1745,4,1735,1749,14,0,0,"1700-1759",0,"",0,75,68,52,402,2,0,0
"17713",4,12,25,7,"2016-12-25","WN",19393,3969,"MDW","IL","PIT","PA",1315,1321,6,6,0,0,"1300-1359",14,1335,1528,4,1530,1532,2,0,0,"1500-1559",0,"",0,75,71,53,402,2,0,0
"17714",4,12,25,7,"2016-12-25","AA",19805,489,"PHX","AZ","PIT","PA",951,945,-6,0,0,-1,"0900-0959",23,1008,1545,6,1547,1551,4,0,0,"1500-1559",0,"",0,236,246,217,1814,8,1,0
"17715",4,12,25,7,"2016-12-25","AA",19805,1426,"DFW","TX","PIT","PA",1020,1015,-5,0,0,-1,"1000-1059",9,1024,1329,5,1351,1334,0,0,-2,"1300-1359",0,"",0,151,139,125,1067,5,1,0
"17716",4,12,25,7,"2016-12-25","AA",19805,1842,"CLT","NC","PIT","PA",1310,1312,2,2,0,0,"1300-1359",11,1323,1421,8,1436,1429,0,0,-1,"1400-1459",0,"",0,86,77,58,366,2,0,0
"17717",4,12,25,7,"2016-12-25","AA",19805,1904,"CLT","NC","PIT","PA",800,758,-2,0,0,-1,"0800-0859",17,815,916,6,930,922,0,0,-1,"0900-0959",0,"",0,90,84,61,366,2,1,1
"17718",4,12,25,7,"2016-12-25","AA",19805,1677,"CLT","NC","PIT","PA",955,1016,21,21,1,1,"0900-0959",16,1032,1129,4,1126,1133,7,0,0,"1100-1159",0,"",0,91,77,57,366,2,1,1
"17719",4,12,25,7,"2016-12-25","AA",19805,2458,"DFW","TX","PIT","PA",1430,1434,4,4,0,0,"1400-1459",11,1445,1746,6,1759,1752,0,0,-1,"1700-1759",0,"",0,149,138,121,1067,5,0,0
"17720",4,12,25,7,"2016-12-25","B6",20409,1285,"BOS","MA","PIT","PA",615,615,0,0,0,0,"0600-0659",37,652,821,5,813,826,13,0,0,"0800-0859",0,"",0,118,131,89,496,2,1,1
"17721",4,12,25,7,"2016-12-25","B6",20409,1585,"BOS","MA","PIT","PA",1340,1353,13,13,0,0,"1300-1359",15,1408,1531,3,1531,1534,3,0,0,"1500-1559",0,"",0,111,101,83,496,2,0,0
"17722",4,12,25,7,"2016-12-25","UA",19977,648,"DEN","CO","PIT","PA",1000,1059,59,59,1,3,"1000-1059",13,1112,1537,5,1457,1542,45,1,3,"1400-1459",0,"",0,177,163,145,1290,6,1,0
"17723",4,12,26,1,"2016-12-26","DL",19790,1356,"PIT","PA","DTW","MI",610,637,27,27,1,1,"0600-0659",15,652,743,6,730,749,19,1,1,"0700-0759",0,"",0,80,72,51,201,1,1,1
"17724",4,12,26,1,"2016-12-26","DL",19790,2290,"PIT","PA","ATL","GA",600,559,-1,0,0,-1,"0600-0659",15,614,737,10,809,747,0,0,-2,"0800-0859",0,"",0,129,108,83,526,3,1,1
"17725",4,12,26,1,"2016-12-26","WN",19393,1138,"PIT","PA","BWI","MD",645,643,-2,0,0,-1,"0600-0659",10,653,735,5,750,740,0,0,-1,"0700-0759",0,"",0,65,57,42,210,1,1,1
"17726",4,12,26,1,"2016-12-26","WN",19393,3485,"PIT","PA","FLL","FL",550,550,0,0,0,0,"0001-0559",9,559,815,4,835,819,0,0,-2,"0800-0859",0,"",0,165,149,136,994,4,1,1
"17727",4,12,26,1,"2016-12-26","WN",19393,2468,"PIT","PA","MCO","FL",530,529,-1,0,0,-1,"0001-0559",16,545,739,6,745,745,0,0,0,"0700-0759",0,"",0,135,136,114,834,4,1,1
"17728",4,12,26,1,"2016-12-26","WN",19393,5987,"PIT","PA","MDW","IL",605,602,-3,0,0,-1,"0600-0659",11,613,621,7,635,628,0,0,-1,"0600-0659",0,"",0,90,86,68,402,2,1,1
"17729",4,12,26,1,"2016-12-26","WN",19393,3373,"PIT","PA","TPA","FL",610,609,-1,0,0,-1,"0600-0659",9,618,819,5,835,824,0,0,-1,"0800-0859",0,"",0,145,135,121,873,4,1,1
"17730",4,12,26,1,"2016-12-26","AA",19805,727,"PIT","PA","LAX","CA",600,600,0,0,0,0,"0600-0659",19,619,835,35,844,910,26,1,1,"0800-0859",0,"",0,344,370,316,2136,9,1,1
"17731",4,12,26,1,"2016-12-26","AA",19805,2011,"PIT","PA","CLT","NC",511,508,-3,0,0,-1,"0001-0559",11,519,624,5,645,629,0,0,-2,"0600-0659",0,"",0,94,81,65,366,2,1,1
"17732",4,12,27,2,"2016-12-27","AA",19805,1855,"PIT","PA","CLT","NC",1211,1212,1,1,0,0,"1200-1259",12,1224,1325,16,1344,1341,0,0,-1,"1300-1359",0,"",0,93,89,61,366,2,0,0
"17733",4,12,27,2,"2016-12-27","AA",19805,1950,"PIT","PA","CLT","NC",1025,1021,-4,0,0,-1,"1000-1059",18,1039,1142,12,1202,1154,0,0,-1,"1200-1259",0,"",0,97,93,63,366,2,1,0
"17734",4,12,27,2,"2016-12-27","DL",19790,869,"PIT","PA","ATL","GA",1617,1611,-6,0,0,-1,"1600-1659",11,1622,1744,6,1820,1750,0,0,-2,"1800-1859",0,"",0,123,99,82,526,3,0,0
"17735",4,12,27,2,"2016-12-27","DL",19790,898,"PIT","PA","ATL","GA",1807,1807,0,0,0,0,"1800-1859",10,1817,1939,6,2006,1945,0,0,-2,"2000-2059",0,"",0,119,98,82,526,3,0,0
"17736",4,12,27,2,"2016-12-27","DL",19790,1092,"PIT","PA","ATL","GA",715,711,-4,0,0,-1,"0700-0759",15,726,902,10,917,912,0,0,-1,"0900-0959",0,"",0,122,121,96,526,3,1,1
"17737",4,12,27,2,"2016-12-27","DL",19790,1295,"PIT","PA","ATL","GA",1110,1221,71,71,1,4,"1100-1159",10,1231,1357,6,1305,1403,58,1,3,"1300-1359",0,"",0,115,102,86,526,3,1,0
"17738",4,12,27,2,"2016-12-27","DL",19790,1356,"PIT","PA","DTW","MI",615,616,1,1,0,0,"0600-0659",14,630,715,9,736,724,0,0,-1,"0700-0759",0,"",0,81,68,45,201,1,1,1
"17739",4,12,27,2,"2016-12-27","DL",19790,1599,"PIT","PA","ATL","GA",1308,1350,42,42,1,2,"1300-1359",11,1401,1524,9,1512,1533,21,1,1,"1500-1559",0,"",0,124,103,83,526,3,0,0
"17740",4,12,27,2,"2016-12-27","DL",19790,1851,"PIT","PA","MSP","MN",1724,1721,-3,0,0,-1,"1700-1759",9,1730,1822,3,1900,1825,0,0,-2,"1900-1959",0,"",0,156,124,112,726,3,0,0
"17741",4,12,27,2,"2016-12-27","DL",19790,2290,"PIT","PA","ATL","GA",600,556,-4,0,0,-1,"0600-0659",14,610,734,7,809,741,0,0,-2,"0800-0859",0,"",0,129,105,84,526,3,1,1
"17742",4,12,27,2,"2016-12-27","F9",20436,277,"PIT","PA","DEN","CO",1820,1815,-5,0,0,-1,"1800-1859",11,1826,1932,28,2000,2000,0,0,0,"2000-2059",0,"",0,220,225,186,1290,6,0,0
"17743",4,12,27,2,"2016-12-27","WN",19393,1493,"PIT","PA","ATL","GA",1800,1757,-3,0,0,-1,"1800-1859",8,1805,1925,13,1955,1938,0,0,-2,"1900-1959",0,"",0,115,101,80,526,3,0,0
"17744",4,12,27,2,"2016-12-27","WN",19393,6363,"PIT","PA","ATL","GA",735,736,1,1,0,0,"0700-0759",9,745,930,11,930,941,11,0,0,"0900-0959",0,"",0,115,125,105,526,3,1,1
"17745",4,12,27,2,"2016-12-27","WN",19393,1138,"PIT","PA","BWI","MD",645,640,-5,0,0,-1,"0600-0659",7,647,726,8,750,734,0,0,-2,"0700-0759",0,"",0,65,54,39,210,1,1,1
"17746",4,12,27,2,"2016-12-27","WN",19393,4957,"PIT","PA","BWI","MD",840,840,0,0,0,0,"0800-0859",9,849,926,6,940,932,0,0,-1,"0900-0959",0,"",0,60,52,37,210,1,1,1
"17747",4,12,27,2,"2016-12-27","WN",19393,5564,"PIT","PA","BWI","MD",1355,1404,9,9,0,0,"1300-1359",6,1410,1451,11,1455,1502,7,0,0,"1400-1459",0,"",0,60,58,41,210,1,0,0
"17748",4,12,27,2,"2016-12-27","WN",19393,2622,"PIT","PA","DAL","TX",1445,1442,-3,0,0,-1,"1400-1459",7,1449,1630,3,1645,1633,0,0,-1,"1600-1659",0,"",0,180,171,161,1060,5,0,0
"17749",4,12,27,2,"2016-12-27","WN",19393,3488,"PIT","PA","DEN","CO",930,928,-2,0,0,-1,"0900-0959",8,936,1050,14,1115,1104,0,0,-1,"1100-1159",0,"",0,225,216,194,1290,6,1,1
"17750",4,12,27,2,"2016-12-27","WN",19393,2856,"PIT","PA","FLL","FL",1825,1944,79,79,1,5,"1800-1859",8,1952,2204,4,2105,2208,63,1,4,"2100-2159",0,"",0,160,144,132,994,4,0,0
"17751",4,12,27,2,"2016-12-27","WN",19393,3485,"PIT","PA","FLL","FL",550,547,-3,0,0,-1,"0001-0559",8,555,812,5,835,817,0,0,-2,"0800-0859",0,"",0,165,150,137,994,4,1,1
