"","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","FL_NUM","DEST","DEST_STATE_ABR","CRS_DEP_TIME","CRS_ARR_TIME","CRS_ELAPSED_TIME","DISTANCE","DISTANCE_GROUP","DEP_AM_PM","ARR_AM_PM"
"804",4,12,1,4,"2016-12-01","WN",19393,5825,"LAS","NV",1615,1815,300,1910,8,0,0
"805",4,12,2,5,"2016-12-02","WN",19393,2374,"BWI","MD",1805,1915,70,210,1,0,0
"806",4,12,2,5,"2016-12-02","AA",19805,2041,"PHL","PA",1820,1948,88,268,2,0,0
"807",4,12,4,7,"2016-12-04","WN",19393,2717,"RSW","FL",635,925,170,966,4,1,1
"808",4,12,5,1,"2016-12-05","AA",19805,2007,"PHL","PA",2000,2110,70,268,2,0,0
"809",4,12,5,1,"2016-12-05","WN",19393,3334,"MCO","FL",2155,15,140,834,4,0,1
"810",4,12,6,2,"2016-12-06","WN",19393,1004,"BWI","MD",535,635,60,210,1,1,1
"811",4,12,6,2,"2016-12-06","DL",19790,2290,"ATL","GA",600,750,110,526,3,1,1
"812",4,12,6,2,"2016-12-06","AA",19805,829,"CLT","NC",700,842,102,366,2,1,1
"813",4,12,7,3,"2016-12-07","WN",19393,279,"MDW","IL",1735,1805,90,402,2,0,0
"814",4,12,7,3,"2016-12-07","EV",20366,5493,"LGA","NY",1745,1924,99,335,2,0,0
"815",4,12,8,4,"2016-12-08","UA",19977,709,"DEN","CO",1625,1800,215,1290,6,0,0
"816",4,12,8,4,"2016-12-08","WN",19393,446,"ATL","GA",1630,1825,115,526,3,0,0
"817",4,12,8,4,"2016-12-08","B6",20409,1886,"BOS","MA",2020,2149,89,496,2,0,0
"818",4,12,9,5,"2016-12-09","WN",19393,428,"MDW","IL",600,630,90,402,2,1,1
"819",4,12,9,5,"2016-12-09","EV",20366,5576,"LGA","NY",929,1105,96,335,2,1,1
"820",4,12,10,6,"2016-12-10","AA",19805,1658,"DFW","TX",732,955,203,1067,5,1,1
"821",4,12,10,6,"2016-12-10","WN",19393,5880,"FLL","FL",750,1035,165,994,4,1,1
"822",4,12,11,7,"2016-12-11","WN",19393,3504,"DEN","CO",925,1110,225,1290,6,1,1
"823",4,12,11,7,"2016-12-11","B6",20409,1486,"BOS","MA",1029,1159,90,496,2,1,1
"824",4,12,11,7,"2016-12-11","UA",19977,590,"ORD","IL",1040,1122,102,413,2,1,1
"825",4,12,11,7,"2016-12-11","DL",19790,1295,"ATL","GA",1114,1305,111,526,3,1,0
"826",4,12,12,1,"2016-12-12","WN",19393,2040,"LAS","NV",735,935,300,1910,8,1,1
"827",4,12,12,1,"2016-12-12","DL",19790,2126,"ATL","GA",750,941,111,526,3,1,1
"828",4,12,13,2,"2016-12-13","WN",19393,3455,"MDW","IL",1345,1415,90,402,2,0,0
"829",4,12,13,2,"2016-12-13","DL",19790,2379,"ATL","GA",1450,1647,117,526,3,0,0
"830",4,12,13,2,"2016-12-13","B6",20409,1686,"BOS","MA",1619,1751,92,496,2,0,0
"831",4,12,13,2,"2016-12-13","F9",20436,277,"DEN","CO",1820,2000,220,1290,6,0,0
"832",4,12,14,3,"2016-12-14","WN",19393,2040,"LAS","NV",735,935,300,1910,8,1,1
"833",4,12,14,3,"2016-12-14","AA",19805,1823,"CLT","NC",840,1024,104,366,2,1,1
"834",4,12,15,4,"2016-12-15","WN",19393,314,"ATL","GA",735,930,115,526,3,1,1
"835",4,12,15,4,"2016-12-15","AA",19805,1823,"CLT","NC",835,1019,104,366,2,1,1
"836",4,12,16,5,"2016-12-16","WN",19393,3504,"DEN","CO",925,1110,225,1290,6,1,1
"837",4,12,16,5,"2016-12-16","DL",19790,2246,"ATL","GA",940,1130,110,526,3,1,1
"838",4,12,16,5,"2016-12-16","AA",19805,1950,"CLT","NC",1025,1202,97,366,2,1,0
"839",4,12,17,6,"2016-12-17","WN",19393,5217,"BNA","TN",1650,1730,100,462,2,0,0
"840",4,12,17,6,"2016-12-17","AA",19805,627,"PHX","AZ",1725,2011,286,1814,8,0,0
"841",4,12,18,7,"2016-12-18","WN",19393,3549,"MCO","FL",1840,2100,140,834,4,0,0
"842",4,12,19,1,"2016-12-19","AA",19805,1426,"DFW","TX",1431,1647,196,1067,5,0,0
"843",4,12,19,1,"2016-12-19","WN",19393,2325,"BWI","MD",1440,1540,60,210,1,0,0
"844",4,12,19,1,"2016-12-19","UA",19977,709,"DEN","CO",1611,1752,221,1290,6,0,0
"845",4,12,20,2,"2016-12-20","AA",19805,2041,"PHL","PA",1820,1948,88,268,2,0,0
"846",4,12,20,2,"2016-12-20","WN",19393,582,"MCO","FL",1840,2100,140,834,4,0,0
"847",4,12,21,3,"2016-12-21","WN",19393,5986,"MDW","IL",715,800,105,402,2,1,1
"848",4,12,22,4,"2016-12-22","WN",19393,5986,"MDW","IL",715,800,105,402,2,1,1
"849",4,12,23,5,"2016-12-23","WN",19393,4009,"PHX","AZ",1500,1750,290,1814,8,0,0
"850",4,12,23,5,"2016-12-23","AA",19805,765,"CLT","NC",1527,1703,96,366,2,0,0
"851",4,12,23,5,"2016-12-23","DL",19790,869,"ATL","GA",1617,1820,123,526,3,0,0
"852",4,12,24,6,"2016-12-24","WN",19393,440,"TPA","FL",1255,1515,140,873,4,0,0
"853",4,12,24,6,"2016-12-24","OO",20304,5903,"IAH","TX",1435,1700,205,1117,5,0,0
"854",4,12,24,6,"2016-12-24","DL",19790,669,"ATL","GA",1505,1710,125,526,3,0,0
"855",4,12,25,7,"2016-12-25","WN",19393,1569,"BWI","MD",1805,1915,70,210,1,0,0
"856",4,12,25,7,"2016-12-25","AA",19805,2458,"DFW","TX",1850,2109,199,1067,5,0,0
"857",4,12,26,1,"2016-12-26","WN",19393,5986,"MDW","IL",715,800,105,402,2,1,1
"858",4,12,27,2,"2016-12-27","WN",19393,702,"BWI","MD",1855,2000,65,210,1,0,0
"859",4,12,27,2,"2016-12-27","AA",19805,1834,"CLT","NC",1905,2040,95,366,2,0,0
"860",4,12,27,2,"2016-12-27","F9",20436,1093,"LAS","NV",2010,2210,300,1910,8,0,0
"861",4,12,28,3,"2016-12-28","WN",19393,1138,"BWI","MD",645,750,65,210,1,1,1
"862",4,12,28,3,"2016-12-28","B6",20409,2007,"FLL","FL",700,957,177,994,4,1,1
"863",4,12,28,3,"2016-12-28","UA",19977,606,"SFO","CA",700,945,345,2254,10,1,1
"864",4,12,29,4,"2016-12-29","AA",19805,496,"DFW","TX",700,923,203,1067,5,1,1
"865",4,12,29,4,"2016-12-29","DL",19790,1092,"ATL","GA",715,917,122,526,3,1,1
"866",4,12,29,4,"2016-12-29","WN",19393,5986,"MDW","IL",715,800,105,402,2,1,1
"867",4,12,30,5,"2016-12-30","WN",19393,4839,"HOU","TX",1915,2140,205,1131,5,0,0
"868",4,12,30,5,"2016-12-30","AA",19805,2092,"PHL","PA",2000,2110,70,268,2,0,0
"869",4,12,31,6,"2016-12-31","WN",19393,3498,"HOU","TX",1120,1345,205,1131,5,1,0
"870",4,12,31,6,"2016-12-31","AA",19805,1426,"DFW","TX",1431,1647,196,1067,5,0,0
"871",4,12,31,6,"2016-12-31","DL",19790,669,"ATL","GA",1505,1710,125,526,3,0,0
